ResponseId,team_name,Issue,"basis (1 = Intuition, 2 = Theory, 3 = Sim, 4 = Data, 5 = Other)",basis_5_TEXT,model,theory,parameters,Other Entries (documents and/or previous submissions),numpred_4,OT Type,TS Type,Type Difference?,OT New Type,TS New Type,Type Difference 2.0,Type.Final,OT New Comments,TS New Comments,dr. G ruling,OT Complexity,TS Complexity,Type Difference?,OT New Complexity,TS New Complexity,Complexity Difference 2.0,Complexity.Final,OT New Comments,TS New Comments, OT Flag,TS Flag,OT.comment,TS.comment
R_22zcoRoZJMzIfgj,AbCdEfG,egend,4,NA,vector autoregression one lag with implicit bias in there as well,that implicit and explicit bias could be informative of eachother,implicit bias,,1,3,3,0,3,3,0,3,,,,2,3,1,3,3,0,3,Vector auto-regression with added variable,same as above,,,,
R_rdz4BJNvZVJ9lF7,NYHC,ideolrep,1,NA,NA,NA,The presidential election in November 2020 ,,2,1,1,0,1,1,0,1,,,,1,1,0,1,1,0,1,,,,,,
R_rdz4BJNvZVJ9lF7,NYHC,ideoldem,1,NA,NA,NA,The presidential election in November 2020 ,,2,1,1,0,1,1,0,1,,,,1,1,0,1,1,0,1,,,,,,
R_rdz4BJNvZVJ9lF7,NYHC,polar,1,NA,NA,NA,"Floyd incident, 2020 presidential election",,2,1,1,0,1,1,0,1,,,,1,1,0,1,1,0,1,,,,,,
R_rdz4BJNvZVJ9lF7,NYHC,iasian,1,NA,NA,NA,"COVID-19 origin, Chinese policy on Hong Kong",,2,1,1,0,1,1,0,1,,,,1,1,0,1,1,0,1,,,,,,
R_rdz4BJNvZVJ9lF7,NYHC,easian,1,NA,NA,NA,"response to pandemic, US-China relations",,2,1,1,0,1,1,0,1,,,,1,1,0,1,1,0,1,,,,,,
R_3oLLtQSJrtOKHZu,Bluebirds,lifesat,4,NA,"dynamic econometrics model, selection via information criteria and prediction performance",dynamic linear Gaussian,we have considered economic variables and past observations,,0,3,3,0,3,3,0,3,,,,2,3,1,3,3,0,3,Dynamic model,"The particioant mentioned the use of dynamic model with additional variables, which according to the coding scheme, should be a complex forecasting method.",,,,
R_3oLLtQSJrtOKHZu,Bluebirds,posaffect,4,NA,"dynamic econometrics model, selection via information criteria and prediction performance
","dynamic linear Gaussian
","we have considered economic variables and past observations
",,NA,3,3,0,3,3,0,3,,,,2,3,1,3,3,0,3,Dynamic model,same as above,,,,
R_3oLLtQSJrtOKHZu,Bluebirds,negaffect,4,NA,"dynamic econometrics model, selection via information criteria and prediction performance
","dynamic linear Gaussian
","we have considered economic variables and past observations
",,NA,3,3,0,3,3,0,3,,,,2,3,1,3,3,0,3,Dynamic model,same as above,,,,
R_3oLLtQSJrtOKHZu,Bluebirds,ideolrep,4,NA,"dynamic econometrics model, selection via information criteria and prediction performance
","dynamic linear Gaussian
","we have considered economic variables and past observations
",,0,3,3,0,3,3,0,3,,,,2,3,1,3,3,0,3,Dynamic model,same as above,,,,
R_3oLLtQSJrtOKHZu,Bluebirds,ideoldem,4,NA,"dynamic econometrics model, selection via information criteria and prediction performance
","dynamic linear Gaussian
","we have considered economic variables and past observations
",,0,3,3,0,3,3,0,3,,,,2,3,1,3,3,0,3,Dynamic model,same as above,,,,
R_3oLLtQSJrtOKHZu,Bluebirds,iasian,4,NA,"dynamic econometrics model, selection via information criteria and prediction performance
","dynamic linear Gaussian
","we have considered economic variables and past observations
",,NA,3,3,0,3,3,0,3,,,,2,3,1,3,3,0,3,Dynamic model,same as above,,,,
R_3oLLtQSJrtOKHZu,Bluebirds,easian,4,NA,"dynamic econometrics model, selection via information criteria and prediction performance
","dynamic linear Gaussian
","we have considered economic variables and past observations
",,NA,3,3,0,3,3,0,3,,,,2,3,1,3,3,0,3,Dynamic model,same as above,,,,
R_3oLLtQSJrtOKHZu,Bluebirds,iafric,4,NA,"dynamic econometrics model, selection via information criteria and prediction performance
","dynamic linear Gaussian
","we have considered economic variables and past observations
",,NA,3,3,0,3,3,0,3,,,,2,3,1,3,3,0,3,Dynamic model,same as above,,,,
R_3oLLtQSJrtOKHZu,Bluebirds,eafric,4,NA,"dynamic econometrics model, selection via information criteria and prediction performance
","dynamic linear Gaussian
","we have considered economic variables and past observations
",,NA,3,3,0,3,3,0,3,,,,2,3,1,3,3,0,3,Dynamic model,same as above,,,,
R_3oLLtQSJrtOKHZu,Bluebirds,igend,4,NA,"dynamic econometrics model, selection via information criteria and prediction performance
","dynamic linear Gaussian
","we have considered economic variables and past observations
",,NA,3,3,0,3,3,0,3,,,,2,3,1,3,3,0,3,Dynamic model,same as above,,,,
R_3oLLtQSJrtOKHZu,Bluebirds,egend,4,NA,"dynamic econometrics model, selection via information criteria and prediction performance
","dynamic linear Gaussian
","we have considered economic variables and past observations
",,NA,3,3,0,3,3,0,3,,,,2,3,1,3,3,0,3,Dynamic model,same as above,,,,
R_3G7H7ETfkJCYd3T,MLTS,lifesat,4,NA,"We used a set of state-of-the-art time series forecasting models, namely; exponential smoothing model (ETS), Autoregressive Integrated Moving Average (ARIMA), and Theta model to forecast the future observations and we finally ensembled their forecasts together. These models are widely used by the practitioners forecasting practitioners. All these models are data-driven models, meaning the forecasts are generated based on the past observations of the time series.",N/A,"No additional variables were used. A combination of forecasts is computed, giving equal weights to each forecasting method (ETS, ARIMA, and Theta)",,NA,3,3,0,3,3,0,3,,,,3,3,0,3,3,0,3,,,,,,
R_3G7H7ETfkJCYd3T,MLTS,posaffect,4,NA,"We used a set of state-of-the-art time series forecasting models, namely; exponential smoothing model (ETS), Autoregressive Integrated Moving Average (ARIMA), and Theta model to forecast the future observations and we finally ensembled their forecasts together. These models are widely used by the practitioners forecasting practitioners. All these models are data-driven models, meaning the forecasts are generated based on the past observations of the time series.",N/A,"No additional variables were used. A combination of forecasts is computed, giving equal weights to each forecasting method (ETS, ARIMA, and Theta)
",,NA,3,3,0,3,3,0,3,,,,3,3,0,3,3,0,3,,,,,,
R_3G7H7ETfkJCYd3T,MLTS,negaffect,4,NA,"We used a set of state-of-the-art time series forecasting models, namely; exponential smoothing model (ETS), Autoregressive Integrated Moving Average (ARIMA), and Theta model to forecast the future observations and we finally ensembled their forecasts together. These models are widely used by the practitioners forecasting practitioners. All these models are data-driven models, meaning the forecasts are generated based on the past observations of the time series.",N/A,"No additional variables were used. A combination of forecasts is computed, giving equal weights to each forecasting method (ETS, ARIMA, and Theta)
",,NA,3,3,0,3,3,0,3,,,,3,3,0,3,3,0,3,,,,,,
R_3G7H7ETfkJCYd3T,MLTS,ideolrep,4,NA,"We used a set of state-of-the-art time series forecasting models, namely; exponential smoothing model (ETS), Autoregressive Integrated Moving Average (ARIMA), and Theta model to forecast the future observations and we finally ensembled their forecasts together. These models are widely used by the practitioners forecasting practitioners. All these models are data-driven models, meaning the forecasts are generated based on the past observations of the time series.",N/A,"No additional variables were used. A combination of forecasts is computed, giving equal weights to each forecasting method (ETS, ARIMA, and Theta)",,NA,3,3,0,3,3,0,3,,,,3,3,0,3,3,0,3,,,,,,
R_3G7H7ETfkJCYd3T,MLTS,ideoldem,4,NA,"We used a set of state-of-the-art time series forecasting models, namely; exponential smoothing model (ETS), Autoregressive Integrated Moving Average (ARIMA), and Theta model to forecast the future observations and we finally ensembled their forecasts together. These models are widely used by the practitioners forecasting practitioners. All these models are data-driven models, meaning the forecasts are generated based on the past observations of the time series.",N/A,"No additional variables were used. A combination of forecasts is computed, giving equal weights to each forecasting method (ETS, ARIMA, and Theta)",,NA,3,3,0,3,3,0,3,,,,3,3,0,3,3,0,3,,,,,,
R_3G7H7ETfkJCYd3T,MLTS,polar,4,NA,"We used a set of state-of-the-art time series forecasting models, namely; exponential smoothing model (ETS), Autoregressive Integrated Moving Average (ARIMA), and Theta model to forecast the future observations and we finally ensembled their forecasts together. These models are widely used by the practitioners forecasting practitioners. All these models are data-driven models, meaning the forecasts are generated based on the past observations of the time series.",N/A,"No additional variables were used. A combination of forecasts is computed, giving equal weights to each forecasting method (ETS, ARIMA, and Theta)",,NA,3,3,0,3,3,0,3,,,,3,3,0,3,3,0,3,,,,,,
R_3G7H7ETfkJCYd3T,MLTS,iasian,4,NA,"We used a set of state-of-the-art time series forecasting models, namely; exponential smoothing model (ETS), Autoregressive Integrated Moving Average (ARIMA), and Theta model to forecast the future observations and we finally ensembled their forecasts together. These models are widely used by the practitioners forecasting practitioners. All these models are data-driven models, meaning the forecasts are generated based on the past observations of the time series.",N/A,"No additional variables were used. A combination of forecasts is computed, giving equal weights to each forecasting method (ETS, ARIMA, and Theta)",,NA,3,3,0,3,3,0,3,,,,3,3,0,3,3,0,3,,,,,,
R_3G7H7ETfkJCYd3T,MLTS,easian,4,NA,"We used a set of state-of-the-art time series forecasting models, namely; exponential smoothing model (ETS), Autoregressive Integrated Moving Average (ARIMA), and Theta model to forecast the future observations and we finally ensembled their forecasts together. These models are widely used by the practitioners forecasting practitioners. All these models are data-driven models, meaning the forecasts are generated based on the past observations of the time series.","No additional variables were used. A combination of forecasts is computed, giving equal weights to each forecasting method (ETS, ARIMA, and Theta)","The emergence of COVID19 pandemic has shattered the whole complexion of the world, over the past few months. This was something that the world hasn’t seen before.  The time series forecasting models used in work takes past observations and extrapolate the patterns into the future. These models are suitable when the data are accurate, and the future is similar to the past. However, since the observations during the COVID19 pandemic have not been seen by the models before, the models may not achieve their full potential in accuracy.  Whereas, if the COVID19 would have been already encountered before (between 2017 and 2019), then the forecasts models could have incorporated this, when generating the forecasts. Therefore, the counterfactual of the presence of ""COVID19 Pandemic"" is an essential event to be accounted, when generating the forecasts.",,NA,3,3,0,3,3,0,3,,,,3,3,0,3,3,0,3,,,,,,
