,Duration..in.seconds.,ResponseId,phase,team_name,domain,Month.1,Month.2,Month.3,Month.4,Month.5,Month.6,Month.7,Month.8,Month.9,Month.10,Month.11,Month.12,Month.13,Month.14,Month.15,Month.16,Month.17,Month.18,confidence,subexpert,pub,basis,basis_5_TEXT,model,theory,parameters,numpred,covidcondyn,covidmeas,covidmeas_6_TEXT,coviddesc,covidest_1,covidest_2,covidest_3,covidest_4,covidest_5,covidest_6,covidest_7,covidest_8,covidest_9,covidest_10,covidest_11,covidest_12,datatrain,counterfact,counter_imp,counter_yn,othercounter,othercountim,Method,isExpert,ResponseId.old,revised,team_size,team_expertise,team_size.coded,team_discipline.coded,team_discipline.missingdat,previous_tournament.coded,previous_tournament.missingdat,Age,Sex,Genderident,Genderident_5_TEXT,Occupation,Ethnicity,Education,Religion,Religion_Other,Politics_1,Country.of.Residence,Residential.Area,Income,time_upload,Method.coded,Method.complex,DataOnly,mean_error_w1,root_mean_sqr_error_w1,mean_abs_error_w1,mean_percent_error_w1,mean_abs_percent_error_w1,MASE1_w1,RMSE_cutoff_Naive_linear,RMSE_cutoff_Naive_rwf,compare_to_naive_linear,compare_to_naive_rwf,MASE_cutoff_Naive_linear,MASE_cutoff_Naive_rwf,compare_to_naive_linear_MASE,compare_to_naive_rwf_MASE,time_spent,mean_error_covid,root_mean_sqr_error_covid,mean_abs_error_covid,mean_percent_error_covid,mean_abs_percent_error_covid,MASE1_covid,mean_error_w1_lastmonths,root_mean_sqr_error_w1_lastmonths,mean_abs_error_w1_lastmonths,mean_percent_error_w1_lastmonths,mean_abs_percent_error_w1_lastmonths,MASE1_w1_lastmonths,mean_error_w2,root_mean_sqr_error_w2,mean_abs_error_w2,mean_percent_error_w2,mean_abs_percent_error_w2,MASE1_w2,RMSE_cutoff_Naive_linear_w2,RMSE_cutoff_Naive_rwf_w2,compare_to_naive_linear_w2,compare_to_naive_rwf_w2,MASE_cutoff_Naive_linear_w2,MASE_cutoff_Naive_rwf_w2,compare_to_naive_linear_MASE_w2,compare_to_naive_rwf_MASE_w2,team_gender,team_education,team_Age,non_US,CounterFactual_Presence_Final,COVID.Final,Onus.Final,counterNum,justification_dataReceived,justification_theoreticalInsight,justification_externalEvent,parameters_coded,TournamentStart,ForecastisUpdated
416,NA,R_ZwuBNPxXfr7ulbj,2,TAPE-Measurement,egend,NA,NA,NA,NA,NA,NA,0.832949913,0.842949913,0.852949913,0.862949913,0.872949913,0.882949913,0.892949913,0.897949913,0.897949913,0.894949913,0.891949913,0.888949913,3,3,2,1,NA,NA,"Whereas we might see declines in implicit gender bias over time during COVID-19 (due to media effects), we do not anticipate similar effects on explicit bias and in fact predict the opposite. Explicit bias is a function of directly asking who people think of when they think of ""work"" and when they think of ""home."" Whereas folks will not have strong feelings about who should be ""at work,"" they will increasingly think ""mom is at home"" because for a larger and larger share of folks, their moms are at home (1/5 of women have exited the workforce already). Thus, at least until a vaccine becomes available, many (including many women) will increasingly associate women with domesticity. This will shift once women return to the worforce, but very very slowly.",None,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"The pandemic does not end during the forecast period, women do not return to work, and bias continues to grow unabated.",7,2,NA,NA,Intuition/Theory,1,R_ZwuBNPxXfr7ulbj,0,1,NA,1,2,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.091757148,0.095676522,0.091757148,-12.06491095,12.06491095,2.36451591,1,1,Above Naive linear,Above Naive rwf,1,1,Above Naive linear,Above Naive rwf,50,100,36.5,0,0,0,0,0,NA,NA,NA,0,November,Novel Forecast in November
417,NA,R_1ozQu5NIlLBJiI7,2,Nigel Mantou Lou,iasian,NA,NA,NA,NA,NA,NA,0.361181142,0.326671145,0.344783699,0.351051722,0.346479127,0.349729499,0.361181142,0.326671145,0.344783699,0.351051722,0.346479127,0.349729499,5,4,2,"1,2,4",NA,"(1) retrieved data from Schild et al., study about Anti-Asian media post between January to end of March.   Schild, L., Ling, C., Blackburn, J., Stringhini, G., Zhang, Y., & Zannettou, S. (2020). "" go eat a bat, chang!"": An early look on the emergence of sinophobic behavior on web communities in the face of covid-19. arXiv preprint arXiv:2004.04046.  (2) model the link between the number of Anti-Asian media post and implicit Asian-America Bias during January and March, and I observed a weak pattern.   (3) did not further analysis based on the data. ","Implicit beliefs about an ethnic group, once formed, are different to change. Therefore, in the next 12 months, the data will be similar to 2020.","Anti-Asian media post increase during COVID.  Schild, L., Ling, C., Blackburn, J., Stringhini, G., Zhang, Y., & Zannettou, S. (2020). "" go eat a bat, chang!"": An early look on the emergence of sinophobic behavior on web communities in the face of covid-19. arXiv preprint arXiv:2004.04046. ",1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,political leaders in the US condemn anti-Asian hate crimes and address this issue publicly.,5,1,"If Trump did not use ""Chinese virus"" or ""Kung flu"" to describe the virus. ",5,Mixed,1,R_1ozQu5NIlLBJiI7,0,1,Social Psyhcology PhD; Working on a CIHR-funded project on Anti-Chinese racism during COVID.,1,2,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.003030481,0.014883974,0.012175908,0.786429672,3.461600838,0.505644377,1,1,Above Naive linear,Above Naive rwf,1,1,Above Naive linear,Above Naive rwf,0,0,30,100,1,1,1,2,NA,NA,NA,1,November,Novel Forecast in November
418,NA,R_1ozQu5NIlLBJiI7,2,Nigel Mantou Lou,easian,NA,NA,NA,NA,NA,NA,-0.05750259,-0.190814217,-0.24673277,-0.192364332,-0.148867867,-0.174971173,-0.172445958,-0.05750259,-0.190814217,-0.24673277,-0.192364332,-0.148867867,5,7,1,"1,2",NA,NA,"When explicit bias against a minority group is formed, it tends to persist and would unlikely to change (although may fluctuate) within a year. There has been an increase of Anti-Asian hate crimes reported and hate posts on social media. The explicit Asian-American bias between May to October 2020 is likely to repeat itself in the next year.","I consider that Anti-Asian social media post published in this below article. I found that explicit attitudes are linked to Sinophobia posts at around -.49. Considering that the anti-Asian and blame toward Asians on the COVID-19 will be unlikely to drop.   Schild, L., Ling, C., Blackburn, J., Stringhini, G., Zhang, Y., & Zannettou, S. (2020). "" go eat a bat, chang!"": An early look on the emergence of sinophobic behavior on web communities in the face of covid-19. arXiv preprint arXiv:2004.04046.",1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,If political leaders in the white house condemn bias and hate crimes against Asians during the pandemic.,6,1,If there are national protests to raise awareness about the increase of anti-Asian hate crimes in the US.,5,Intuition/Theory,1,R_1ozQu5NIlLBJiI7,0,1,Social Psyhcology PhD; Working on a CIHR-funded project on Anti-Chinese racism during COVID.,1,2,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.00794305,0.07138306,0.064947849,0.344186912,37.40695689,1.097847866,1,1,Above Naive linear,Above Naive rwf,1,1,Above Naive linear,Above Naive rwf,0,0,30,100,1,0,1,2,NA,NA,NA,1,November,Novel Forecast in November
419,NA,R_85MoCqRRQ2G0h1f,2,HSCNAC,polar,NA,NA,NA,NA,NA,NA,93,94.5,94,88,86,82.5,81,78.5,77,79,80.5,81.5,4,3,1,1,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Had Trump been elected,6,2,NA,NA,Intuition/Theory,1,R_85MoCqRRQ2G0h1f,1,1,Ph.D. in psychology,1,2,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-5.75,7.818247886,5.916666667,-6.943684576,7.144487788,2.547034439,0,1,Below Naive linear,Above Naive rwf,0,0,Below Naive linear,Below Naive rwf,0,0,44,0,1,0,0,1,0,0,0,0,May,Updated in Nov
420,NA,R_85MoCqRRQ2G0h1f,2,HSCNAC,iafric,NA,NA,NA,NA,NA,NA,0.29,0.295,0.302,0.287,0.282,0.277,0.273,0.273,0.27,0.275,0.277,0.291,2,3,1,1,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,had COVID-19 been better controlled in the U.S.,5,2,NA,NA,Intuition/Theory,1,R_85MoCqRRQ2G0h1f,1,1,Ph.D. in psychology,1,2,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.00819416,0.012911424,0.009989363,-2.943041601,3.579644499,1.185602918,1,1,Above Naive linear,Above Naive rwf,1,1,Above Naive linear,Above Naive rwf,0,0,44,0,1,2,0,1,0,0,0,0,May,Updated in Nov
421,NA,R_3D0iEIsVGa2GAyh,2,Team Supreme Ignorance,negaffect,NA,NA,NA,NA,NA,NA,1.9,1.8,1.7,1.6,1.5,1.3,1.1,1,1,1.2,1,1,3,2,2,1,NA,NA,Regression to the mean,Introduction of Covid-19 vaccine,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Serious side effects of major Covid-19 vaccine candidates,5,2,NA,NA,Intuition/Theory,1,R_3D0iEIsVGa2GAyh,0,1,"social scientist with some background in computer science, having lived in the US for several years, closely following US news",1,3,3,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.025042066,0.211951426,0.191317811,-1.18785383,11.56058854,0.949402161,0,0,Below Naive linear,Below Naive rwf,0,0,Below Naive linear,Below Naive rwf,0,0,39,100,1,2,0,0,NA,NA,NA,1,November,Novel Forecast in November
422,NA,R_3D0iEIsVGa2GAyh,2,Team Supreme Ignorance,posaffect,NA,NA,NA,NA,NA,NA,-1.5,-1.5,-1.5,-1.5,-1.5,-1.3,-1.1,-1,-1,-1.2,-1,-1,3,2,2,1,NA,NA,Regression to the mean,Introduction of Covid-19 vaccine,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Serious side effects of major Covid-19 vaccine candidates,5,2,NA,NA,Intuition/Theory,1,R_3D0iEIsVGa2GAyh,0,1,"social scientist with some background in computer science, having lived in the US for several years, closely following US news",1,3,3,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.174080833,0.207222987,0.174080833,-14.32175794,14.32175794,0.648542146,0,0,Below Naive linear,Below Naive rwf,0,0,Below Naive linear,Below Naive rwf,0,0,39,100,1,2,0,0,NA,NA,NA,1,November,Novel Forecast in November
423,NA,R_3D0iEIsVGa2GAyh,2,Team Supreme Ignorance,ideoldem,NA,NA,NA,NA,NA,NA,51,52,53,53,52,52,51,50,49,48,47,47,2,5,1,5,"General intuition, considering some variables qualitatively",NA,NA,"Biden taking oath of office, Covid-situation in the US, overall decrease in support for parties after election",3,1,2,NA,"Surging Covid-19 deaths in the winter will make people tilt towards democrats, in anticipation of better management of crisis through Biden administration; this effect will weaken in the summer with decreasing deaths",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"Death of Trump due to Covid – that one is non-obvious, but I believe it might have helped Republicans",6,1,"Mandatory social distancing/mask wearing earlier, demanded by the president – would likely have reduced Covid-19 deaths, but would have helped Democrats because it would have taken away the whole “freedom” story from Republican base Economic crisis without direct relation to Covid – would have substantially hurt Republicans International military/armed incident – would have helped Republicans substantially ",5,Data-Driven,1,R_3D0iEIsVGa2GAyh,0,1,"social scientist with some background in computer science, having lived in the US for several years, closely following US news",1,3,3,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-6.704285714,6.82014498,6.704285714,-14.84947942,15.99864892,6.30956042,1,1,Above Naive linear,Above Naive rwf,1,1,Above Naive linear,Above Naive rwf,0,0,39,100,1,2,0,3,NA,NA,NA,3,November,Novel Forecast in November
424,NA,R_3D0iEIsVGa2GAyh,2,Team Supreme Ignorance,ideolrep,NA,NA,NA,NA,NA,NA,43,43,43,43,42,42,41,41,41,41,41,41,2,5,1,5,"General intuition, considering some variables qualitatively",NA,NA,"Biden taking oath of office, Covid-situation in the US, overall decrease in support for parties after election",3,1,2,NA,"Surging Covid-19 deaths in the winter will make people tilt towards democrats, in anticipation of better management of crisis through Biden administration; this effect will weaken in the summer with decreasing deaths",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"Death of Trump due to Covid – that one is non-obvious, but I believe it might have helped Republicans",6,1,"Mandatory social distancing/mask wearing earlier, demanded by the president – would likely have reduced Covid-19 deaths, but would have helped Democrats because it would have taken away the whole “freedom” story from Republican base Economic crisis without direct relation to Covid – would have substantially hurt Republicans International military/armed incident – would have helped Republicans substantially ",5,Data-Driven,1,R_3D0iEIsVGa2GAyh,0,1,"social scientist with some background in computer science, having lived in the US for several years, closely following US news",1,3,3,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.801428572,2.787986253,2.258571428,1.454649212,15.99864892,2.222487848,0,0,Below Naive linear,Below Naive rwf,0,0,Below Naive linear,Below Naive rwf,0,0,39,100,1,2,0,3,NA,NA,NA,3,November,Novel Forecast in November
425,NA,R_3D0iEIsVGa2GAyh,2,Team Supreme Ignorance,polar,NA,NA,NA,NA,NA,NA,90,95,85,83,81,80,79,79,79,79,79,79,2,3,1,1,NA,NA,NA,"Trump’s likely pardons for his cronies, Biden’s inauguration; general idea of regression to the mean",2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Death of Trump or Biden would have certainly shifted my forecast. Not completely sure in the case of Trump’s death, as Pence’s handling of the remaining time in office would have provided clues about his future plans and, thus, possible election outcomes. Also not clear about how a Harris ticket would have fared, and if elected, would be perceived even by otherwise democratic voters, given persistent bias against women in leadership positions.",5,2,NA,NA,Intuition/Theory,1,R_3D0iEIsVGa2GAyh,0,1,"social scientist with some background in computer science, having lived in the US for several years, closely following US news",1,3,3,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.75,6.406377031,4.75,-2.190607,5.73023617,2.044802296,0,0,Below Naive linear,Below Naive rwf,0,0,Below Naive linear,Below Naive rwf,0,0,39,100,1,0,0,1,NA,NA,NA,2,November,Novel Forecast in November
426,NA,R_3D0iEIsVGa2GAyh,2,Team Supreme Ignorance,igend,NA,NA,NA,NA,NA,NA,0.3542919,0.3538962,0.3535005,0.3531048,0.3527091,0.3523134,0.3519177,0.351522,0.3511263,0.3507306,0.3503349,0.3499392,3,1,2,4,NA,Simple OLS with time as only predictor – simple trendline,NA,none,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"I view this as a long-term trend. There might be short pertubations but I do not think that overall, there is much that would have substantially change my forecast. Of course, anything that would have changed any historic value in the time series would also have impacted my actual forecast, but conceptually, I would not have performed the forecast differently.",2,2,NA,NA,Data-Driven,1,R_3D0iEIsVGa2GAyh,0,1,"social scientist with some background in computer science, having lived in the US for several years, closely following US news",1,3,3,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.003521326,0.008020493,0.006591642,-1.046600933,1.90648257,0.604901686,0,0,Below Naive linear,Below Naive rwf,0,0,Below Naive linear,Below Naive rwf,0,0,39,100,0,0,0,0,NA,NA,NA,0,November,Novel Forecast in November
427,NA,R_3D0iEIsVGa2GAyh,2,Team Supreme Ignorance,egend,NA,NA,NA,NA,NA,NA,0.7877114,0.7857527,0.783794,0.7818353,0.7798766,0.7779179,0.7759592,0.7740005,0.7720418,0.7700831,0.7681244,0.7661657,3,1,2,4,NA,Simple OLS with time as only predictor – simple trendline,NA,none,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"I view this as a long-term trend. There might be short pertubations but I do not think that overall, there is much that would have substantially change my forecast. Of course, anything that would have changed any historic value in the time series would also have impacted my actual forecast, but conceptually, I would not have performed the forecast differently.",2,2,NA,NA,Data-Driven,1,R_3D0iEIsVGa2GAyh,0,1,"social scientist with some background in computer science, having lived in the US for several years, closely following US news",1,3,3,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.016621885,0.027864316,0.023140462,-2.254012633,3.077735459,0.596313122,0,0,Below Naive linear,Below Naive rwf,0,0,Below Naive linear,Below Naive rwf,0,0,39,100,0,0,0,0,NA,NA,NA,0,November,Novel Forecast in November
428,NA,R_T8hmkmxRvHmXZBv,2,CheeseCake,lifesat,NA,NA,NA,NA,NA,NA,5,5,5,5,5,5.5,5.5,6,6,6.5,6.5,6,6,5,1,"1,2",NA,NA,social-societal factors that influence life satisfaction ,COVID-19; economy; political polarization ,1,1,2,NA,the pandemic generated psychological anxiety and mental disorders; it also affects LS via economic downturn. ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"More effective government actions against COVID 19; both parties had not used COVID-19 as political tools against each other, ",6,1,2020 election; ,6,Intuition/Theory,1,R_T8hmkmxRvHmXZBv,1,1,Cognition; Memory; Culture influences,1,2,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.249625449,1.26308825,1.249625449,19.73301526,19.73301526,37.39313377,1,1,Above Naive linear,Above Naive rwf,1,1,Above Naive linear,Above Naive rwf,100,0,52,0,1,2,1,2,0,0,1,3,May,Updated in Nov
429,NA,R_T8hmkmxRvHmXZBv,2,CheeseCake,negaffect,NA,NA,NA,NA,NA,NA,2.5,2.5,2.5,2.5,2.5,2,2,2,2,2,2,2,6,5,2,1,NA,NA,NA,covid-19; election; political upheaval; racial conflict,1,1,1,NA,people suffer from the loss of loved ones; financial hardship; ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,IF there were no covid-19; ,7,1,heightened racial conflict,6,Intuition/Theory,1,R_T8hmkmxRvHmXZBv,1,1,Cognition; Memory; Culture influences,1,2,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.758291267,0.820845221,0.758291267,-51.98879623,51.98879623,3.762970966,1,1,Above Naive linear,Above Naive rwf,1,1,Above Naive linear,Above Naive rwf,100,0,52,0,1,1,0,2,0,0,1,4,May,Updated in Nov
430,NA,R_T8hmkmxRvHmXZBv,2,CheeseCake,posaffect,NA,NA,NA,NA,NA,NA,-1,-1,-1,-1,-1,-1,-2,-2,-2,-2,-2,-2,6,5,2,1,NA,NA,NA,covid-19; election; political upheaval; racial conflict,1,1,1,NA,people suffer from the loss of loved ones; financial hardship; ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,IF there were no covid-19; ,7,1,heightened racial conflict,6,Intuition/Theory,1,R_T8hmkmxRvHmXZBv,1,1,Cognition; Memory; Culture influences,1,2,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.292585834,0.320857405,0.292585834,21.83389305,21.83389305,1.090035253,1,1,Above Naive linear,Above Naive rwf,1,1,Above Naive linear,Above Naive rwf,100,0,52,0,1,1,0,2,0,0,1,4,May,Updated in Nov
431,NA,R_T8hmkmxRvHmXZBv,2,CheeseCake,easian,NA,NA,NA,NA,NA,NA,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.3,0.3,0.3,0.3,0.3,6,6,1,"1,2",NA,NA,historical factors; model minority; COVID-19 related discrimination,historical factors; model minority; COVID-19 related discrimination,1,1,2,NA,discrimination against Asians; China virus ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,covid 19,7,1,racial conflict,5,Intuition/Theory,1,R_T8hmkmxRvHmXZBv,1,1,Cognition; Memory; Culture influences,1,2,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.576485208,0.577318487,0.576485208,333.0819338,333.0819338,9.74463461,1,1,Above Naive linear,Above Naive rwf,1,1,Above Naive linear,Above Naive rwf,100,0,52,0,0,0,0,0,0,0,1,4,May,Updated in Nov
432,NA,R_332xVIyLuh4J5SG,2,polarization-2020CO,lifesat,NA,NA,NA,NA,NA,NA,6.32,6.21,6.23,6.3,6.32,6.33,6.39,6.37,6.35,6.4,6.36,6.4,5,5,2,1,NA,NA,NA,NA,1,1,1,NA,"Although I think that covid effect on life satisfaction is not as negative as it used to be in the beginning of the pandemic, perhaps due to habituation to some degree, I believe it will continue to have its negative impact till the vaccines are publicly available. ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"I think if we didn't have an election this year, things could have played differently. The reasons is that there has been a lot of politicization of science surrounding the virus which could have shaped some decisions and perceptions negatively. ",6,2,NA,NA,Intuition/Theory,1,R_332xVIyLuh4J5SG,1,1,NA,1,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.047958782,0.064302889,0.047958782,0.757453671,0.757453671,1.435093343,1,1,Above Naive linear,Above Naive rwf,1,1,Above Naive linear,Above Naive rwf,100,0,34,0,1,1,0,1,0,0,0,1,May,Updated in Nov
