,X,ResponseId,phase,team_name,domain,counterfact,othercounter,Participant.s.Previous.Response,Presence.of.Counterfactual.OT,Presence.of.Counterfactual.HK,Agreement_Presence_1,Presence.of.Counterfactual.1.OT,Presence.of.Counterfactual..1.HK,Agreement_Presence_2,CounterFactual_Presence_Final,counterNum,COVID.19.OT,COVID.19.HK,Agreement_COVID_1,COVID.19..2.OT,COVID.19.2.HK,Agreement_COVID_2,COVID.Final,Onus.OT,Onus.HK,Onus_Agreement_1,Onus.2.OT,Onus.2.HK,Onus_Agreement_2,Onus.Final,Flagged.OT,Flagged.HK,Comments.OT,Comments.HK
265,265,R_1oaRGDe9cvpFKUI,1,Waterloo Purple Jackets,lifesat,"The life satisfaction during the recession of 2008 could be relevant and trajectories can be extracted from that event and used as extra input for the prediction. However, we finally decided not to use that at this stage. 


The effect of implemented policies can be considered as other counterfactuals as one can make predictions based on the expected consequence of each. For example, the US closed the borders earlier. The US enforced individual isolation at the airport. The US suggested wearing masks earlier, etc.


We are planning to include more of the counterfactuals factors in the next stages of the prediction. 


","Safety measures that might be implemented in the US, and the effect of those factors in countries which have been already implemented. Ex. social isolation, wearing masks and gloves in public etc.",NA,1,1,0,1,1,0,1,3,2,2,0,2,2,0,2,0,1,1,NA,NA,NA,1,NA,NA,NA,NA
266,266,R_2aqnCmMqeKGKVmb,1,LongerSquigglyLines,lifesat,"COVID not occurring


Better political economic situation and prospects.",NA,NA,1,1,0,1,1,0,1,2,1,1,0,1,1,0,1,0,0,0,NA,NA,NA,0,NA,NA,NA,NA
267,267,R_2aqnCmMqeKGKVmb,1,LongerSquigglyLines,posaffect,"Better moderation of online forums


More concise language",NA,NA,1,1,0,1,1,0,1,2,0,1,1,0,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,NA,NA
268,268,R_2aqnCmMqeKGKVmb,1,LongerSquigglyLines,negaffect,"Better moderation of online forums


More concise language",NA,NA,1,1,0,1,1,0,1,2,0,1,1,0,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,NA,NA
269,269,R_2aqnCmMqeKGKVmb,1,LongerSquigglyLines,ideolrep,"all things trump


impeachment",NA,NA,1,1,0,1,1,0,1,2,0,1,1,0,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,NA,NA
270,270,R_2aqnCmMqeKGKVmb,1,LongerSquigglyLines,ideoldem,"all things trump


impeachment",NA,NA,1,1,0,1,1,0,1,2,0,1,1,0,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,NA,NA
271,271,R_2aqnCmMqeKGKVmb,1,LongerSquigglyLines,polar,"filter bubbles


better online moderation",NA,NA,1,1,0,1,1,0,1,2,0,1,1,0,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,NA,NA
272,272,R_2aqnCmMqeKGKVmb,1,LongerSquigglyLines,iasian,"better handling of the ""Chinese Flu"" term",NA,NA,1,1,0,1,1,0,1,1,1,2,1,2,2,0,2,0,0,0,NA,NA,NA,0,NA,1,NA,"Although the participant did not specifically blame Trump but the term ""Chinese Flu"" was indeed invented by him."
273,273,R_2aqnCmMqeKGKVmb,1,LongerSquigglyLines,easian,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,NA,NA
274,274,R_2aqnCmMqeKGKVmb,1,LongerSquigglyLines,iafric,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,NA,NA
275,275,R_2aqnCmMqeKGKVmb,1,LongerSquigglyLines,eafric,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,NA,NA
276,276,R_2aqnCmMqeKGKVmb,1,LongerSquigglyLines,igend,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,NA,NA
277,277,R_2aqnCmMqeKGKVmb,1,LongerSquigglyLines,egend,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,NA,NA
278,278,R_2WCOi1uh4qS2VYm,1,Turing Tesla Solutions,eafric,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,NA,NA
279,279,R_3rTfOKhM5Oxh2Qr,1,A Woman Scientist,lifesat,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,NA,NA
280,280,R_3rTfOKhM5Oxh2Qr,1,A Woman Scientist,posaffect,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,NA,NA
281,281,R_3rTfOKhM5Oxh2Qr,1,A Woman Scientist,negaffect,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,NA,NA
282,282,R_3rTfOKhM5Oxh2Qr,1,A Woman Scientist,ideolrep,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,NA,NA
283,283,R_3rTfOKhM5Oxh2Qr,1,A Woman Scientist,ideoldem,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,NA,NA
284,284,R_3rTfOKhM5Oxh2Qr,1,A Woman Scientist,polar,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,NA,NA
285,285,R_3rTfOKhM5Oxh2Qr,1,A Woman Scientist,iasian,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,NA,NA
286,286,R_3rTfOKhM5Oxh2Qr,1,A Woman Scientist,easian,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,NA,NA
287,287,R_3rTfOKhM5Oxh2Qr,1,A Woman Scientist,iafric,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,NA,NA
288,288,R_3rTfOKhM5Oxh2Qr,1,A Woman Scientist,eafric,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,NA,NA
289,289,R_3rTfOKhM5Oxh2Qr,1,A Woman Scientist,igend,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,NA,NA
290,290,R_3rTfOKhM5Oxh2Qr,1,A Woman Scientist,egend,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,NA,NA
291,291,R_1hHgqlFAgXCR12p,1,BRTWN,lifesat,complete lockdown due to Covid-19,NA,NA,1,1,0,1,1,0,1,1,2,2,0,2,2,0,2,0,0,0,NA,NA,NA,0,NA,NA,NA,NA
292,292,R_1hHgqlFAgXCR12p,1,BRTWN,posaffect,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,NA,NA
293,293,R_1hHgqlFAgXCR12p,1,BRTWN,negaffect,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,NA,NA
294,294,R_1hHgqlFAgXCR12p,1,BRTWN,ideolrep,complete lockdown due to Covid-19,NA,NA,1,1,0,1,1,0,1,1,2,2,0,2,2,0,2,0,0,0,NA,NA,NA,0,NA,NA,NA,NA
295,295,R_1hHgqlFAgXCR12p,1,BRTWN,ideoldem,complete lockdown due to Covid-19,NA,NA,1,1,0,1,1,0,1,1,2,2,0,2,2,0,2,0,0,0,NA,NA,NA,0,NA,NA,NA,NA
296,296,R_1hHgqlFAgXCR12p,1,BRTWN,polar,If the US weren't affected by Covid-19 (the death toll is low in comparison to other countries),NA,NA,1,1,0,1,1,0,1,1,1,1,0,1,1,0,1,0,0,0,NA,NA,NA,0,NA,NA,NA,NA
297,297,R_1hHgqlFAgXCR12p,1,BRTWN,iasian,If Asian Americans were the main carriers of Covid-19,NA,NA,1,1,0,1,1,0,1,1,1,1,0,1,1,0,1,0,1,1,NA,NA,NA,0,NA,NA,NA,future based tho
298,298,R_1hHgqlFAgXCR12p,1,BRTWN,easian,If Asian Americans were the main carriers of Covid-19,NA,NA,1,1,0,1,1,0,1,1,1,1,0,1,1,0,1,0,1,1,NA,NA,NA,0,NA,NA,NA,future based tho
299,299,R_1hHgqlFAgXCR12p,1,BRTWN,iafric,If Covid-19 originated from an African or Black-dominated country.,NA,NA,1,1,0,1,1,0,1,1,1,1,0,1,1,0,1,0,1,1,NA,NA,NA,0,NA,NA,NA,future based tho
300,300,R_1hHgqlFAgXCR12p,1,BRTWN,eafric,If Covid-19 originated from an African or Black-dominated country.,NA,NA,1,1,0,1,1,0,1,1,1,1,0,1,1,0,1,0,1,1,NA,NA,NA,0,NA,NA,NA,future based tho
301,301,R_1hHgqlFAgXCR12p,1,BRTWN,igend,None.,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,NA,NA
302,302,R_1hHgqlFAgXCR12p,1,BRTWN,egend,None.,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,NA,NA
303,303,R_26gVPADEgjZU0WR,1,The Forecasting Four,lifesat,"If the the COVID-19 outbreak never occurred, we suspect our forecasted Life Satisfaction would be closer to prior data, with additional influences of other key societal events (e.g. George Floyd death, presidential election, etc.).","If we had a President in office who provided a more compassionate, uplifting, and uniting message of Leadership during societal challenges.",NA,1,1,0,1,1,0,1,2,1,2,1,1,1,0,1,1,0,1,NA,NA,NA,1,NA,1,NA,reponse contains both Covid-19 and response to Covid-19
304,304,R_1gSdkjbKq3WwAUh,1,Dog's Sense,lifesat,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,NA,NA
305,305,R_26gVPADEgjZU0WR,1,The Forecasting Four,posaffect,"If the the COVID-19 outbreak never occurred, we suspect our forecasted Life Satisfaction would be closer to prior data, with additional influences of other key societal events that took place since April 2020 (e.g. George Floyd death) and other anticipated events (e.g. the presidential election).


","If we had a President in office who provided a more compassionate, uplifting, and uniting message of Leadership during societal challenges arising from the COVID-19 pandemic.  


",NA,1,1,0,1,1,0,1,2,1,2,1,1,1,0,1,1,0,1,NA,NA,NA,1,NA,1,NA,reponse contains both Covid-19 and response to Covid-19
306,306,R_26gVPADEgjZU0WR,1,The Forecasting Four,negaffect,"If the the COVID-19 outbreak never occurred, we suspect our forecasted Life Satisfaction would be closer to prior data, with additional influences of other key societal events that took place since April 2020 (e.g. George Floyd death) and other anticipated events (e.g. the presidential election).


","If we had a President in office who provided a more compassionate, uplifting, and uniting message of Leadership during societal challenges arising from the COVID-19 pandemic.  


",NA,1,1,0,1,1,0,1,2,2,2,0,2,2,0,2,1,0,1,NA,NA,NA,1,NA,1,NA,reponse contains both Covid-19 and response to Covid-19
307,307,R_WBbdNjHbVRZjNuh,1,The Nowcast,ideolrep,"George Floyd's death, and subsequent protests. These events seem to be coincident with expected election probabilities for the president of the US.",NA,NA,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,NA,NA
308,308,R_WBbdNjHbVRZjNuh,1,The Nowcast,ideoldem,"George Floyd's death, and subsequent protests. These events seem to be coincident with expected election probabilities for the president of the US.",NA,NA,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,NA,NA
309,309,R_WBbdNjHbVRZjNuh,1,The Nowcast,polar,George Flloyd death and subsequent protests. This event has shifted the election probabilities of the presidential election.,NA,NA,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,NA,NA
310,310,R_1E9Vmltguj3p3XY,1,Erebuni,ideolrep,"Had there been a full lockdown earlier on in March 2020 for 2-3 months, perhaps there would have been a slight shift towards conservatism (more support of republicans, less for democrats), as we suspect people would be more concerned about their economic livelihoods in this situation (e.g., being able to go back to work, etc.), which is something President Trump was vocally promoting.",NA,NA,1,1,0,1,1,0,1,1,2,2,0,2,2,0,2,0,0,0,NA,NA,NA,0,NA,NA,NA,NA
311,311,R_1E9Vmltguj3p3XY,1,Erebuni,ideoldem,"Had there been a full lockdown earlier on in March 2020 for 2-3 months, perhaps there would have been a slight shift towards conservatism (more support of republicans, less for democrats), as we suspect people would be more concerned about their economic livelihoods in this situation (e.g., being able to go back to work, etc.), which is something President Trump was vocally promoting.",NA,NA,1,1,0,1,1,0,1,1,2,2,0,2,2,0,2,0,0,0,NA,NA,NA,0,NA,NA,NA,NA
312,312,R_1E9Vmltguj3p3XY,1,Erebuni,easian,"Donald Trump’s tweets and general attitude towards China/pandemic. For example, on March 18, Trump tweeted: “I always treated the Chinese Virus very seriously, and have done a very good job from the beginning, including my very early decision to close the ‘borders’ from China - against the wishes of almost all.” The very fact that he refers to COVID-19 as the “Chinese virus” may give citizens the false sense that the circumstances in the US are entirely China’s fault. Such political efforts to blame the virus on China might have allowed for more explicit bias towards Asians among the American public. If Trump had assumed responsibility to fight the virus locally in the US, without suggesting China is responsible for the pandemic, explicit Asian bias might not have increased to its present levels.",NA,NA,1,1,0,1,1,0,1,1,2,2,0,2,2,0,2,1,1,0,NA,NA,NA,1,NA,NA,NA,NA
313,313,R_2WCOi1uh4qS2VYm,1,Turing Tesla Solutions,ideolrep,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,NA,NA
314,314,R_2WCOi1uh4qS2VYm,1,Turing Tesla Solutions,ideoldem,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,NA,NA
315,315,R_2WCOi1uh4qS2VYm,1,Turing Tesla Solutions,polar,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,NA,NA
316,316,R_2WCOi1uh4qS2VYm,1,Turing Tesla Solutions,easian,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,NA,NA
317,317,R_3JEIbGiTk6KLvTk,1,Heisenburg,lifesat,"currently, no counterfactual is being used",mainly the counterfactuals related to the pandemic in the fall,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,NA,NA
318,318,R_3JEIbGiTk6KLvTk,1,Heisenburg,posaffect,"currently, no counterfactual is being used",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,NA,NA
319,319,R_3JEIbGiTk6KLvTk,1,Heisenburg,negaffect,"currently, no counterfactual is being used",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,NA,NA
320,320,R_3JEIbGiTk6KLvTk,1,Heisenburg,ideolrep,"currently, no counterfactual is being used",mainly the counterfactuals related to the pandemic in the fall,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,NA,NA
321,321,R_3JEIbGiTk6KLvTk,1,Heisenburg,ideoldem,"currently, no counterfactual is being used",mainly the counterfactuals related to the pandemic in the fall,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,NA,NA
322,322,R_3JEIbGiTk6KLvTk,1,Heisenburg,polar,"currently, no counterfactual is being used",mainly the counterfactuals related to the pandemic,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,NA,NA
323,323,R_3JEIbGiTk6KLvTk,1,Heisenburg,iasian,"currently, no counterfactual is being used",mainly the counterfactuals related to the pandemic,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,NA,NA
324,324,R_3JEIbGiTk6KLvTk,1,Heisenburg,easian,"currently, no counterfactual is being used",mainly the counterfactuals related to the pandemic,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,NA,NA
325,325,R_3JEIbGiTk6KLvTk,1,Heisenburg,iafric,"currently, no counterfactual is being used",mainly the counterfactuals related to the pandemic and the death of George Floyd,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,NA,NA
326,326,R_3JEIbGiTk6KLvTk,1,Heisenburg,eafric,"currently, no counterfactual is being used


","


mainly the counterfactuals related to the pandemic and the death of George Floyd",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,NA,NA
327,327,R_3JEIbGiTk6KLvTk,1,Heisenburg,igend,"currently, no counterfactual is being used",mainly the counterfactuals related to the pandemic,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,NA,NA
328,328,R_3JEIbGiTk6KLvTk,1,Heisenburg,egend,"currently, no counterfactual is being used",mainly the counterfactuals related to the pandemic,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,NA,NA
329,329,R_2sYluFkPNTpZKzL,1,IPZ_predi,ideolrep,"Second covid wave, president dies, a war get's declared",NA,NA,1,1,0,1,1,0,1,3,1,1,0,1,1,0,1,0,0,0,NA,NA,NA,0,NA,NA,NA,NA
330,330,R_2sYluFkPNTpZKzL,1,IPZ_predi,ideoldem,"Second covid wave, president dies, a war get's declared",NA,NA,1,1,0,1,1,0,1,3,1,1,0,1,1,0,1,0,0,0,NA,NA,NA,0,NA,NA,NA,NA
331,331,R_2sYluFkPNTpZKzL,1,IPZ_predi,polar,"A candidate dies, second covid wave, a war gets declared",NA,NA,1,1,0,1,1,0,1,3,1,1,0,1,1,0,1,0,0,0,NA,NA,NA,0,NA,NA,NA,NA
332,332,R_1GxdcirtZvLpqZC,1,WQXZ,lifesat,None,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,NA,NA
333,333,R_1GxdcirtZvLpqZC,1,WQXZ,posaffect,N/A,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,NA,NA
334,334,R_1GxdcirtZvLpqZC,1,WQXZ,negaffect,N/A,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,NA,NA
335,335,R_1GxdcirtZvLpqZC,1,WQXZ,iasian,N/A,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,NA,NA
336,336,R_1GxdcirtZvLpqZC,1,WQXZ,easian,N/A,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,NA,NA
337,337,R_1GxdcirtZvLpqZC,1,WQXZ,iafric,N/A,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,NA,NA
338,338,R_1GxdcirtZvLpqZC,1,WQXZ,eafric,N/A,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,NA,NA
339,339,R_1GxdcirtZvLpqZC,1,WQXZ,igend,N/A,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,NA,NA
340,340,R_1GxdcirtZvLpqZC,1,WQXZ,egend,N/A,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,NA,NA
341,341,R_2ONDFMm1XxxTKei,1,HSCNAC,polar,"Had COVID-19 not been transmitted to humans, the financial impact and stark disagreements between liberals and conservatives over how to handle the virus would not have emerged; this should have the effect of reducing the amount of political polarization.",NA,NA,1,1,0,1,1,0,1,1,1,1,0,1,1,0,1,0,0,0,NA,NA,NA,0,NA,NA,NA,NA
342,342,R_2ONDFMm1XxxTKei,1,HSCNAC,iafric,Had Deval Patrick been elected the Democratic Presidential nominee,NA,NA,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,NA,NA
343,343,R_3xSl0TOpZc67Tpv,1,Team29,lifesat,None,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,NA,NA
344,344,R_3xSl0TOpZc67Tpv,1,Team29,posaffect,-,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,NA,NA
345,345,R_3xSl0TOpZc67Tpv,1,Team29,negaffect,-,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,NA,NA
346,346,R_3xSl0TOpZc67Tpv,1,Team29,ideolrep,-,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,NA,NA
347,347,R_3xSl0TOpZc67Tpv,1,Team29,ideoldem,-,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,NA,NA
348,348,R_3xSl0TOpZc67Tpv,1,Team29,polar,-,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,NA,NA
349,349,R_3xSl0TOpZc67Tpv,1,Team29,iasian,-,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,NA,NA
350,350,R_3xSl0TOpZc67Tpv,1,Team29,easian,-,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,NA,NA
351,351,R_3xSl0TOpZc67Tpv,1,Team29,iafric,-,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,NA,NA
352,352,R_3xSl0TOpZc67Tpv,1,Team29,eafric,-,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,NA,NA
353,353,R_3xSl0TOpZc67Tpv,1,Team29,igend,-,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,NA,NA
354,354,R_3xSl0TOpZc67Tpv,1,Team29,egend,-,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,NA,NA
355,355,R_1I71SVFA41n6gY1,1,TeamKL,lifesat,Vaccine found just before Christmas,NA,NA,1,1,0,1,1,0,1,1,2,2,0,2,2,0,2,0,0,0,NA,NA,NA,0,NA,NA,NA,NA
356,356,R_1I71SVFA41n6gY1,1,TeamKL,posaffect,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,NA,NA
357,357,R_1I71SVFA41n6gY1,1,TeamKL,negaffect,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,NA,NA
358,358,R_1I71SVFA41n6gY1,1,TeamKL,iafric,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,NA,NA
359,359,R_1I71SVFA41n6gY1,1,TeamKL,eafric,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,NA,NA
