phase,isExpert,ResponseId,team_name,Issue,"basis (1 = Intuition, 2 = Theory, 3 = Sim, 4 = Data, 5 = Other)",basis_5_TEXT,model,theory,parameters,Other Entries (documents and/or previous submissions),numpred_4,OT/SK Type,TS/BA Type,Type Difference?,OT/SK New Type,TS/BA New Type,Type Difference 2.0,Type.Final,DataOnly,OT/SK New Comments,BA New Comments,IG ruling,OT/SK Complexity,TS/BA Complexity,Type Difference?,OT/SK New Complexity,TS/BA New Complexity,Complexity Difference 2.0,Complexity.Final,OT/SK New Comments, OT/SK Flag,TS/BA Flag, OT.Flag,OT.comment,TS/BA.comment
1,0,R_3Rh3hRXdBytIhdn,,posaffect,5,NA,NA,My process for positive and negative emotions took into account that there were changes between each month. I then averaged the changes between each month and added it to the previous month. For April 2021 I took the number for March 2021 and added to that the average change from March to April based on the data provided and continued that through the estimate period.,I did not take into account variables in my predictions.,,,3,3,0,,,,3,1,,,,1,1,0,,,,1,,,,,,
1,0,R_1IoWaY4KQO4LHpy,,posaffect,"3,4",NA,NA,N/A,No,,,1,1,0,,,,1,,,,,1,1,0,,,,1,,,,1,,
1,0,R_XQYqJbt7djjPmcV,,posaffect,1,NA,NA,na,I just follow the trend from previous data,,,1,1,0,,,,1,,,,,1,1,0,,,,1,,,,,,
1,0,R_240BRL7u0ANPF2j,,posaffect,1,NA,NA,I looked at the charts and made decision based on past data.,"I have considered Covid-19, unemployment, election and New years.",,,1,1,0,,,,1,,,,,1,1,0,,,,1,,,,,,
1,0,R_2tD5RoXj08WHZbn,,posaffect,"1,2",NA,NA,"People's emotions right now are most probably being affected directly by national problems more today than in the past few years and based on the situations today, a bad atmosphere is shared between everyone as of now and won't get better until much later. That is only if some other problem doesn't arise, which is likely.","Yes. I considered the ongoing protests happening nationwide, COVID-19 professional predictions and numbers, political information and announcements, and the potential increase in cases/ a second wave.",,,1,1,0,,,,1,,,,,1,1,0,,,,1,,,,,,
1,0,R_27Hj4U2kbCCGsVT,,posaffect,1,NA,NA,NOne,None,,,1,1,0,,,,1,,,,,1,1,0,,,,1,,,,,,
1,0,R_1LUQlRMMz1RJl5p,,posaffect,1,NA,NA,I just made my descions based on my intuition and the current information on the map,No other variables I considered,,,1,1,0,,,,1,,,,,1,1,0,,,,1,,,,,,
1,0,R_eyN9Ghgn2SVWQDL,,posaffect,1,NA,NA,I looked through past data and when there were spikes and drops. I also factored in current events.,"I included COVID-19 infections and deaths, unemployment due to Covid-19 and events like the black lives matter protests",,,1,1,0,,,,1,,,,,1,1,0,,,,1,,,,,,
1,0,R_2v2OaxWIXARMwWj,,posaffect,1,NA,NA,"I looked at the values from previous years as well as the fluctuations, and tried to follow the pattern. I expect there to be more of both positive and negative emotions towards Twitter in the coming months.","Yes, I did. I thought about Covid-19, as well as, Twitter marking Trump's tweet as fact check needed. I also thought about Facebook not being willing to stop the spread of hatered among its platform.",,,1,1,0,,,,1,,,,,1,1,0,,,,1,,,,,,
1,0,R_11YlVZD2WUms5od,,posaffect,"1,5",NA,NA,"There's going to be significantly more unrest in the next few months, especially in the US.",I definitely thought of the election coming up and what happened after the 2016 US elections.,,,1,1,0,,,,1,,,,,1,1,0,,,,1,,,,,,
1,0,R_2e9KHcsCvWaFZNu,,posaffect,"1,4",NA,NA,I saw that the negative and positive emotions flowed well together and followed similar patterns and kept the pattern the same.,I was thinking about the election and supposed spike of COVID 19 in the winter.,,,1,1,0,,,,1,,,,,1,1,0,,,,1,,,,,,
1,0,R_21ExT9KjTcQx04y,,posaffect,"1,4",NA,NA,I used the provided figures from the last year and then also used my knowledge of what happened in 1918 to apply to those numbers.,"Yes, I used the current unrest from race relations, Covid 19 effects and economic effects from Covid 19.",,,1,1,0,,,,1,,,,,1,1,0,,,,1,,,,,,
1,0,R_pbeLmHOF2EzDVDz,,posaffect,1,NA,NA,I don't really have assumptions based on theory.,I thought about things that may happen in the next few months. Covid deaths will hopefully start flattening out. Unemployment hopefully will go down. Legislation might get passed to address the reasons people are protesting. The election in America is going to be this year.,,,1,1,0,,,,1,,,,,1,1,0,,,,1,,,,,,
1,0,R_12yBOZZGk4Oddvj,,posaffect,"1,4",NA,NA,It was hard for me! I had to switch back and forth and I started by using the numbers as data but found my head spinning so I switched over to just using the graph. I also based it a bit on assumptions as this year the virus is going to cause a lot more negativity as well as the protest especially in the fall since we will see a 2nd wave likely.,"Covid 19- The 2nd wave will cause people to be more negative ,scared and we will go through this whole stay at home again , but this time it will be worse as we have not recovered yet from the 1st wave.
Protesting/racism- This will continue to follow us as we work on change making thing more uptight/sad",,,1,1,0,,,,1,,,,,1,1,0,,,,1,,,,,,
1,0,R_3ME6StZuClSfA2l,,posaffect,1,NA,NA,JUST USED INTUITION AND INCREASED SATISFACTION AROUND ELECTION TIME,I USED COVID-19 BETTER Outcomes and increased employment rates and better economy,,,1,1,0,,,,1,,,,,1,1,0,,,,1,,,,,,
1,0,R_3Hk8HJ71xQXNRjQ,,posaffect,1,NA,NA,I was basing it on the provided data and the ups and downs the months may bring.,"Yes, the current protest going on for George Floyd and the continued COVID-19 problems.",,,1,1,0,,,,1,,,,,1,1,0,,,,1,,,,,,
1,0,R_3GliiNDQFAkqPcC,,posaffect,1,NA,NA,"I used my general intuition in making these predictions. I tried to follow the trends that were set by the model. I also tried to stick within the mean and standard deviation since on average, my predictions should fall within those ranges. I also tried to consider other variables when making my predictions.","I considered variables such as political climate and changes since it is an election year. Things will most likely get worse at first until the election, then slowly improve. I also tried to take into account the current news cycle and what is being discussed, such as the recent protests and COVID-19 variables.",,,4,1,1,,,,4,,,,,1,1,0,,,,1,,,,,,
1,0,R_2YkVDUiayeXxfH4,,posaffect,1,NA,NA,n/a,recent events (COVID + protest),,,1,1,0,,,,1,,,,,1,1,0,,,,1,,,,,,
1,0,R_2s2wFc5qwXnrMuR,,posaffect,"1,5",NA,NA,Assumed people are happier in summer months and holidays. Anxiety around he election.,"I considered the economy, covid-19, the 2020 election, summer and fall, and how our corporate media is an entity of malfeasance. There are a number of outside influences to be found tampering with America's elections and politics. Social media is rife with obvious tampering, bots, sock puppets, etc. America is fucked it seems.",,,1,1,0,,,,1,,,,,1,1,0,,,,1,,,,,,
1,0,R_3PYrQCqb8UcHyfF,,posaffect,1,NA,NA,"No assumptions, just patterns in the data.","future events (e.g. the 2020 election, Christmas, etc.)",,,1,1,0,,,,1,,,,,1,1,0,,,,1,,,,,,
1,0,R_3n3pAd7u51IPNIk,,posaffect,1,NA,NA,"I made my assumptions based off of what I have been seeing on Twitter lately, and how long I think those strong emotions are going to last in people in America. I also thought about how holidays might impact emotions, as well as what next year would look like during the months that were rough this year (March, April). I hoped that things would be much better in the United States during these times next year and people will look back on this year and be thankful for the improvements that have been made.","I did not think about political elections. I was focused on the effects of COVID-19 and how states are opening back up, as well as the Black Lives Matter movement. I thought that people might express more positive emotions as things start to go back to normal and people can work again. However, I also thought that there would be a lot of negative emotions right now with everything happening with the Black Lives Matter movement and police brutality. I imagined that the passion that is being displayed right now would start to slow down over the next few months.",,,1,1,0,,,,1,,,,,1,1,0,,,,1,,,,,,
1,0,R_3I6IDxFn0JcZdSH,,posaffect,1,NA,NA,"I am taking into consideration further lockdowns, the elections in November, the holidays, nice weather, and a potential vaccine.","I am trying to balance all the events that will be happening in the next year, but many are difficult to predict, like the Black Lives Matter movement.",,,1,1,0,,,,1,,,,,1,1,0,,,,1,,,,,,
1,0,R_12MEXakQ6AfvR4c,,posaffect,1,NA,NA,None,No,,,1,1,0,,,,1,,,,,1,1,0,,,,1,,,,,,
1,0,R_3OkSmPuSFqqyEHt,,posaffect,1,NA,NA,"I based my predictions off current events. Most current events give people negative feelings, but I predicted that over time people would become less negative.","I considered COVID-19, BLM protests, November elections, and the unemployment rate.",,,1,1,0,,,,1,,,,,1,1,0,,,,1,,,,,,
1,0,R_2D7y25HeFrE6TBF,,posaffect,"2,3,4",NA,NA,My assumptions are that positive and negative emotions may relate to season/month and that the trend I noticed would continue.,"I did consider other variables such as COVID-19, but I didn't think they would affect the positive and emotions to a general noticeable amount.",,,1,1,0,,,,1,,,,,1,1,0,,,,1,,,,,,
1,0,R_2VEmh5AyYcyJimB,,posaffect,1,NA,NA,Went with what followed precedent,not really,,,1,1,0,,,,1,,,,,1,1,0,,,,1,,,,,,
1,0,R_3Pdz9c7jIxKZevF,,posaffect,1,NA,NA,"I think the curve is going to flatten and it will be very volatile from one month to the next, especially regarding what happens with the control of the COVID-19 pandemic worldwide and also what is going to happen globally.",Yes. the outcome of the COVID-19 pandemic will be essential to see how emotions fluctuate positively or negatively.,,,1,1,0,,,,1,,,,,1,1,0,,,,1,,,,,,
1,0,R_pztGkaZC13ZiosF,,posaffect,"1,2,3",NA,NA,I went with a guestimation based on the previous data. I made changes based on the newer climate versus the climate when the original was made,I made the guesses based on how the political climate is today as well as how many radical changes have gone on in the last 6 months,,,1,1,0,,,,1,,,,,1,1,0,,,,1,,,,,,
1,0,R_2TvCVERV2wtvFpB,,posaffect,1,NA,NA,"Same process as before, covid and presidential election, but added protests for June 2020..","Yes - June will be very negative due to the death of George Floyd, protests, and riots.",,,1,1,0,,,,1,,,,,1,1,0,,,,1,,,,,,
1,0,R_xEEP1mDSIVu1E4x,,posaffect,1,NA,NA,I base my predictions on my own assumptions and thoughts.,I did not consider any additional variables in my predictions.,,,1,1,0,,,,1,,,,,1,1,0,,,,1,,,,,,
1,0,R_1kMG8JyB5jtQWm4,,posaffect,1,NA,NA,I modeled my predictions based on the past performance on a per month basis (Jan-17/18/19). I then looked at how they performed over time & formed a prediction as such.,"No, I did not use any additional variables for my predictions.",,,1,1,0,,,,1,,,,,1,1,0,,,,1,,,,,,
1,0,R_2CCxMRf9hosDAUK,,posaffect,"1,5",NA,NA,I looked at the trend shown in past data and used similar numbers with the intuition of how that may get affected by the current situations of COVID-19 and Black Lives MAtter movement,"I took into account the on going protests and Black Lives Matter movements, COVID-19 related problems while making the predictions.",,,1,1,0,,,,1,,,,,1,1,0,,,,1,,,,,,
1,0,R_3hmUHj4DDBr9LHu,,posaffect,1,NA,NA,N/A,I expect the negative emotions to spike due to the protests that are currently happen in the US and maybe last throughout the summer. Around election day I expect negative emotions to also spike. Around the holidays in December I expected positive emotions to spike.,,,1,1,0,,,,1,,,,,1,1,0,,,,1,,,,,,
1,0,R_2ckeHQlXzmeUlok,,posaffect,1,NA,NA,I based all my assumption pretty much on guesses on what the data seemed to show to be the averages. It was all based on general intuition.,I just thought of the times when people would post more positive stuff than negative. I based it on what the data showed on average.,,,1,1,0,,,,1,,,,,1,1,0,,,,1,,,,,,
1,0,R_2tujncd5hDwvuMX,,posaffect,1,NA,NA,I just went by my intuition.,I made predictions by going with my gut feelings.,,,1,1,0,,,,1,,,,,1,1,0,,,,1,,,,,,
1,0,R_r8OA2KK4CgtHXeF,,posaffect,2,NA,NA,I took the previous years and did a guess for the average and used that for the prediction.,For a few cases I considered it but for the most part I just used averages,,,1,3,1,,,,1,,,,,1,1,0,,,,1,,,,,,
1,0,R_2XbWSbXJ3lK2vMP,,posaffect,1,NA,NA,"December -> holidays more +
November -> elections more -
May/June -> protests + COVID -",a combination of both events and current social climate where I live,,,1,1,0,,,,1,,,,,1,1,0,,,,1,,,,,,
1,0,R_1ClTxKmuVCSaf5F,,posaffect,5,NA,NA,I assumed that for the next few months there will be high levels of negative emotions and low levels of positive emotions because people are very angry right now because of COVID19 and police killings of unarmed black people. I also increased negative levels during holiday months such as November and December because of COVID19 holiday celebrations are uncertain which will decrease positive emotions.,I considered black lives matters protests currently happening now. The police brutality and looting. I also considered COVID19 and upcoming holidays like Independence day because a lot of people don't feel free in America.,,,1,1,0,,,,1,,,,,1,1,0,,,,1,,,,,,
