,X,ResponseId,team_name,phase,domain,DataOnly,parameters,numpred,covidcondyn,covidmeas,covidmeas_6_TEXT,MA_UniqueParam,OT_UniqueParam,MA_Comments,OT_Comments,Agreement,parameters_coded,MA_Flag,OT_Flag
426,426,R_3D0iEIsVGa2GAyh,Team Supreme Ignorance,2,posaffect,0,Introduction of Covid-19 vaccine,NA,NA,NA,NA,1,1,,,1,1,NA,NA
427,427,R_3D0iEIsVGa2GAyh,Team Supreme Ignorance,2,ideoldem,NA,"Biden taking oath of office, Covid-situation in the US, overall decrease in support for parties after election",3,1,2,NA,3,3,,,1,3,NA,NA
428,428,R_3D0iEIsVGa2GAyh,Team Supreme Ignorance,2,ideolrep,NA,"Biden taking oath of office, Covid-situation in the US, overall decrease in support for parties after election",3,1,2,NA,3,3,,,1,3,NA,NA
429,429,R_3D0iEIsVGa2GAyh,Team Supreme Ignorance,2,polar,NA,"Trump’s likely pardons for his cronies, Biden’s inauguration; general idea of regression to the mean",2,0,NA,NA,2,2,,,1,2,NA,NA
430,430,R_3D0iEIsVGa2GAyh,Team Supreme Ignorance,2,igend,1,none,0,0,NA,NA,1,0,,,0,0,NA,NA
431,431,R_3D0iEIsVGa2GAyh,Team Supreme Ignorance,2,egend,1,none,0,0,NA,NA,1,0,,,0,0,NA,NA
432,432,R_T8hmkmxRvHmXZBv,CheeseCake,2,lifesat,NA,COVID-19; economy; political polarization ,1,1,2,NA,3,3,,,1,3,NA,NA
433,433,R_T8hmkmxRvHmXZBv,CheeseCake,2,negaffect,NA,covid-19; election; political upheaval; racial conflict,1,1,1,NA,4,4,,,1,4,NA,NA
434,434,R_T8hmkmxRvHmXZBv,CheeseCake,2,posaffect,NA,covid-19; election; political upheaval; racial conflict,1,1,1,NA,4,4,,,1,4,NA,NA
435,435,R_T8hmkmxRvHmXZBv,CheeseCake,2,easian,NA,historical factors; model minority; COVID-19 related discrimination,1,1,2,NA,4,4,,,1,4,NA,NA
436,436,R_332xVIyLuh4J5SG,polarization-2020CO,2,lifesat,NA,NA,1,1,1,NA,1,1,,,1,1,NA,NA
437,437,R_332xVIyLuh4J5SG,polarization-2020CO,2,negaffect,NA,NA,NA,NA,NA,NA,0,0,,,1,0,NA,NA
438,438,R_332xVIyLuh4J5SG,polarization-2020CO,2,posaffect,NA,NA,NA,NA,NA,NA,0,0,,,1,0,NA,NA
439,439,R_332xVIyLuh4J5SG,polarization-2020CO,2,ideoldem,NA,NA,NA,NA,NA,NA,0,0,,,1,0,NA,NA
440,440,R_332xVIyLuh4J5SG,polarization-2020CO,2,ideolrep,NA,NA,NA,NA,NA,NA,0,0,,,1,0,NA,NA
441,441,R_332xVIyLuh4J5SG,polarization-2020CO,2,polar,NA,NA,NA,NA,NA,NA,0,0,,,1,0,NA,NA
442,442,R_1qdMLd8uvn2UqtG,Team42,2,lifesat,NA,"Covid 19 cases and, relatedly, restrictions and their impact on physical health and economic situation. ",1,0,NA,NA,4,4,,,1,4,NA,NA
443,443,R_1qdMLd8uvn2UqtG,Team42,2,negaffect,NA,"The trend in mean was estimated. As Covid-19 outbreak and presidential campaign and election represents significant fluctuations after which curve will return to normal, the trend was preserved.  ",2,0,NA,NA,2,2,,,1,2,NA,NA
444,444,R_1qdMLd8uvn2UqtG,Team42,2,posaffect,NA,"The trend in mean was estimated. As Covid-19 outbreak and presidential campaign and election represents significant fluctuations after which curve will return to normal, the trend was preserved.  ",2,0,NA,NA,2,2,,,1,2,NA,NA
445,445,R_1qdMLd8uvn2UqtG,Team42,2,ideoldem,NA,American president election  ,1,0,NA,NA,1,1,,,1,1,NA,NA
446,446,R_1qdMLd8uvn2UqtG,Team42,2,ideolrep,NA,American president election  ,1,0,NA,NA,1,1,,,1,1,NA,NA
447,447,R_1qdMLd8uvn2UqtG,Team42,2,polar,NA,Presidential election,1,0,NA,NA,1,1,,,1,1,NA,NA
448,448,R_1qdMLd8uvn2UqtG,Team42,2,iasian,NA,NA,NA,NA,NA,NA,0,0,,,1,0,NA,NA
449,449,R_1qdMLd8uvn2UqtG,Team42,2,easian,NA,NA,NA,NA,NA,NA,0,0,,,1,0,NA,NA
450,450,R_1qdMLd8uvn2UqtG,Team42,2,iafric,NA,The trends in the development were considered. Black lives matter protests were included as a crucial variable. ,1,0,NA,NA,2,1,,,0,1,NA,NA
451,451,R_1qdMLd8uvn2UqtG,Team42,2,igend,NA,NA,NA,NA,NA,NA,0,0,,,1,0,NA,NA
452,452,R_1qdMLd8uvn2UqtG,Team42,2,egend,NA,NA,NA,NA,NA,NA,0,0,,,1,0,NA,NA
453,453,R_3HLgkNujSYAT3nW,MLTS,2,lifesat,0,"To compute the final forecasts, we calculate the simple average of forecasts across these three models. Also in the ARIMA model, we use the COVID19 factor as a indicator variable (dummy variable with the values of 0 and 1) to indicate the existence of COVID19 virus in a given year. For example,  in years 2020 and 2021, this indicator variable is set to 1. ",1,1,3,The existence of COVID19 virus in a given year,1,1,,,1,1,NA,NA
454,454,R_3HLgkNujSYAT3nW,MLTS,2,negaffect,0,"To compute the final forecasts, we calculate the simple average of forecasts across these three models. Also in the ARIMA model, we use the COVID19 factor as an indicator variable (dummy variable with the values of 0 and 1) to indicate the existence of COVID19 virus in a given year. For example,  in years 2020 and 2021, this indicator variable is set to 1. ",1,1,3,The existence of COVID19 virus in a given year,1,1,,,1,1,NA,NA
455,455,R_3HLgkNujSYAT3nW,MLTS,2,posaffect,0,"To compute the final forecasts, we calculate the simple average of forecasts across these three models. Also in the ARIMA model, we use the COVID19 factor as an indicator variable (dummy variable with the values of 0 and 1) to indicate the existence of COVID19 virus in a given year. For example,  in years 2020 and 2021, this indicator variable is set to 1. ",1,1,3,The existence of COVID19 virus in a given year,1,1,,,1,1,NA,NA
456,456,R_3HLgkNujSYAT3nW,MLTS,2,polar,0,The existence of COVID19 virus in a given year,1,1,3,The COVID19 effect,1,1,,,1,1,NA,NA
457,457,R_3HLgkNujSYAT3nW,MLTS,2,iasian,0,"To compute the final forecasts, we calculate the simple average of forecasts across these three models. Also in the ARIMA model, we use the COVID19 factor as an indicator variable (dummy variable with the values of 0 and 1) to indicate the existence of COVID19 virus in a given year. For example,  in years 2020 and 2021, this indicator variable is set to 1. ",1,1,3,The existence of COVID19 virus in a given year,1,1,,,1,1,NA,NA
458,458,R_3HLgkNujSYAT3nW,MLTS,2,easian,0,The existence of COVID19 virus in a given year,1,1,3,The existence of COVID19 virus in a given year,1,1,,,1,1,NA,NA
459,459,R_3HLgkNujSYAT3nW,MLTS,2,iafric,0,The existence of COVID19 virus in a given year ,1,1,3,The existence of COVID19 virus in a given year,1,1,,,1,1,NA,NA
460,460,R_3HLgkNujSYAT3nW,MLTS,2,eafric,0,The existence of COVID19 virus in a given year,1,1,3,The existence of COVID19 virus in a given year,1,1,,,1,1,NA,NA
461,461,R_3HLgkNujSYAT3nW,MLTS,2,igend,0,"To compute the final forecasts, we calculate the simple average of forecasts across these three models. Also in the ARIMA model, we use the COVID19 factor as an indicator variable (dummy variable with the values of 0 and 1) to indicate the existence of COVID19 virus in a given year. For example,  in years 2020 and 2021, this indicator variable is set to 1.  ",1,1,3,The existence of COVID19 virus in a given year,1,1,,,1,1,NA,NA
462,462,R_3HLgkNujSYAT3nW,MLTS,2,egend,0,"To compute the final forecasts, we calculate the simple average of forecasts across these three models. Also in the ARIMA model, we use the COVID19 factor as an indicator variable (dummy variable with the values of 0 and 1) to indicate the existence of COVID19 virus in a given year. For example,  in years 2020 and 2021, this indicator variable is set to 1.  ",1,1,3,The existence of COVID19 virus in a given year,1,1,,,1,1,NA,NA
463,463,R_2pXhKZGwLqTRqyK,Duckling Power,2,lifesat,NA,"We considered COVID-19 deaths, which are likely to increase in the short term, as a factor that would decrease life satisfaction. We also included continuing political uncertainty in December 2020 and January 2021. A change in political leadership in the United States was included for January, but we also accounted for continuing political gridlock and a likely declining economy into 2021. Finally, we attempted to include the effects of a COVID vaccine, but keeping into account that vaccine distribution might be slower than expectations and will not provide an immediate, sharp return to ""normal life.""",5,1,1,NA,4,5,,,0,5,NA,NA
464,464,R_2pXhKZGwLqTRqyK,Duckling Power,2,negaffect,NA,"COVID-19 deaths, political changes in the United States",3,1,1,NA,2,2,,,1,2,NA,NA
465,465,R_2pXhKZGwLqTRqyK,Duckling Power,2,posaffect,NA,"COVID-19 deaths, political changes in the United States",3,1,1,NA,2,2,,,1,2,NA,NA
466,466,R_1fiPEcBGgy8EQKu,Average Joes,2,lifesat,1,mean reversion,NA,NA,NA,NA,0,0,,,1,0,NA,NA
467,467,R_1fiPEcBGgy8EQKu,Average Joes,2,negaffect,1,mean reversion,NA,NA,NA,NA,0,0,,,1,0,NA,NA
468,468,R_1fiPEcBGgy8EQKu,Average Joes,2,posaffect,1,mean reversion,NA,NA,NA,NA,0,0,,,1,0,NA,NA
469,469,R_1fiPEcBGgy8EQKu,Average Joes,2,ideoldem,1,n/a,NA,NA,NA,NA,0,0,,,1,0,NA,NA
470,470,R_1fiPEcBGgy8EQKu,Average Joes,2,ideolrep,1,n/a,NA,NA,NA,NA,0,0,,,1,0,NA,NA
471,471,R_1fiPEcBGgy8EQKu,Average Joes,2,iasian,1,mean reversion,NA,NA,NA,NA,0,0,,,1,0,NA,NA
472,472,R_1fiPEcBGgy8EQKu,Average Joes,2,easian,1,mean reversion,NA,NA,NA,NA,0,0,,,1,0,NA,NA
473,473,R_1fiPEcBGgy8EQKu,Average Joes,2,iafric,1,mean reversion,NA,NA,NA,NA,0,0,,,1,0,NA,NA
474,474,R_1fiPEcBGgy8EQKu,Average Joes,2,eafric,1,mean reversion,NA,NA,NA,NA,0,0,,,1,0,NA,NA
475,475,R_1fiPEcBGgy8EQKu,Average Joes,2,igend,1,mean reversion,NA,NA,NA,NA,0,0,,,1,0,NA,NA
476,476,R_1fiPEcBGgy8EQKu,Average Joes,2,egend,1,mean reversion,NA,NA,NA,NA,0,0,,,1,0,NA,NA
477,477,R_1Oqc1q8AmoBm60k,FMTeam,2,iafric,NA,"Because of the theoretical framework outlined above, we did not use any additional variables.",NA,NA,NA,NA,0,0,,,1,0,NA,NA
478,478,R_1Oqc1q8AmoBm60k,FMTeam,2,eafric,1,"Because of the lack of any theoretical framework, we did not use any additional variables.",NA,NA,NA,NA,0,0,,,1,0,NA,NA
479,479,R_1Oqc1q8AmoBm60k,FMTeam,2,igend,NA,"Because of our theoretical framework, we did not use any additional variables.",NA,NA,NA,NA,0,0,,,1,0,NA,NA
480,480,R_SPgJ5k2KWZeCtuF,That Well-being Researcher,2,lifesat,NA,NA,1,1,3,the impact COVID-19 on a calendar year in general,1,1,,,1,1,NA,NA
481,481,R_1Oqc1q8AmoBm60k,FMTeam,2,lifesat,NA,"Because of the theoretical framework outlined above, we did not use any additional variables.",NA,NA,NA,NA,0,0,,,1,0,NA,NA
482,482,R_1Oqc1q8AmoBm60k,FMTeam,2,iasian,1,We did not include any additional variables.,NA,NA,NA,NA,0,0,,,1,0,NA,NA
483,483,R_2yloCPIMJyg71Mp,FrostNova,2,lifesat,NA,"active COVID cases, USA president changeover",1,1,2,NA,2,2,,,1,2,NA,NA
484,484,R_2yloCPIMJyg71Mp,FrostNova,2,negaffect,NA,"active COVID cases, USA presidential changeover",1,1,2,NA,2,2,,,1,2,NA,NA
485,485,R_2yloCPIMJyg71Mp,FrostNova,2,posaffect,NA,"active COVID cases, USA presidential changeover",1,1,2,NA,2,2,,,1,2,NA,NA
486,486,R_2yloCPIMJyg71Mp,FrostNova,2,ideoldem,NA,USA presidential changeover,NA,NA,NA,NA,1,1,,,1,1,NA,NA
487,487,R_2yloCPIMJyg71Mp,FrostNova,2,ideolrep,NA,USA presidential changeover,NA,NA,NA,NA,1,1,,,1,1,NA,NA
488,488,R_2yloCPIMJyg71Mp,FrostNova,2,polar,NA,USA presidential changeover,NA,NA,NA,NA,1,1,,,1,1,NA,NA
489,489,R_2yloCPIMJyg71Mp,FrostNova,2,iasian,NA,estimated timecourse fluctuations,NA,NA,NA,NA,0,0,,,1,0,NA,NA
490,490,R_2yloCPIMJyg71Mp,FrostNova,2,easian,NA,estimated timecourse fluctuations,NA,NA,NA,NA,0,0,,,1,0,NA,NA
491,491,R_2yloCPIMJyg71Mp,FrostNova,2,iafric,NA,estimated timecourse fluctuations,NA,NA,NA,NA,0,0,,,1,0,NA,NA
492,492,R_2yloCPIMJyg71Mp,FrostNova,2,eafric,NA,estimated timecourse fluctuations,NA,NA,NA,NA,0,0,,,1,0,NA,NA
493,493,R_2yloCPIMJyg71Mp,FrostNova,2,igend,NA,estimated timecourse fluctuations,NA,NA,NA,NA,0,0,,,1,0,NA,NA
494,494,R_2yloCPIMJyg71Mp,FrostNova,2,egend,NA,estimated timecourse fluctuations,NA,NA,NA,NA,0,0,,,1,0,NA,NA
495,495,R_x9FtYCJkK9ml853,CPMY,2,lifesat,1,No parameter included in the forecast.,0,0,NA,NA,1,0,,,0,0,NA,NA
496,496,R_x9FtYCJkK9ml853,CPMY,2,negaffect,1,No parameter inclduded,NA,NA,NA,NA,0,0,,,1,0,NA,NA
497,497,R_x9FtYCJkK9ml853,CPMY,2,posaffect,1,No parameter inclduded,NA,NA,NA,NA,0,0,,,1,0,NA,NA
498,498,R_1hy99223yt0IGha,adamman,2,lifesat,1,N/A,NA,NA,NA,NA,0,0,,,1,0,NA,NA
499,499,R_1hy99223yt0IGha,adamman,2,negaffect,1,N/A,NA,NA,NA,NA,0,0,,,1,0,NA,NA
500,500,R_1hy99223yt0IGha,adamman,2,posaffect,1,N/A,NA,NA,NA,NA,0,0,,,1,0,NA,NA
501,501,R_1hy99223yt0IGha,adamman,2,ideoldem,1,N/A,NA,NA,NA,NA,0,0,,,1,0,NA,NA
502,502,R_1hy99223yt0IGha,adamman,2,ideolrep,1,N/A,NA,NA,NA,NA,0,0,,,1,0,NA,NA
503,503,R_1hy99223yt0IGha,adamman,2,polar,1,N/A,NA,NA,NA,NA,0,0,,,1,0,NA,NA
504,504,R_1hy99223yt0IGha,adamman,2,iasian,1,N/A,NA,NA,NA,NA,0,0,,,1,0,NA,NA
505,505,R_1hy99223yt0IGha,adamman,2,easian,1,N/A,NA,NA,NA,NA,0,0,,,1,0,NA,NA
506,506,R_1hy99223yt0IGha,adamman,2,iafric,1,N/A,NA,NA,NA,NA,0,0,,,1,0,NA,NA
507,507,R_1hy99223yt0IGha,adamman,2,eafric,1,N/A,NA,NA,NA,NA,0,0,,,1,0,NA,NA
508,508,R_1hy99223yt0IGha,adamman,2,igend,1,N/A,NA,NA,NA,NA,0,0,,,1,0,NA,NA
509,509,R_1hy99223yt0IGha,adamman,2,egend,1,N/A,NA,NA,NA,NA,0,0,,,1,0,NA,NA
510,510,R_1Fh4g1iqczH5dqU,Heather Shimmer,2,iasian,1,None.,0,0,NA,NA,1,1,,,1,1,NA,NA
511,511,R_1Fh4g1iqczH5dqU,Heather Shimmer,2,iafric,1,None.,0,0,NA,NA,1,1,,,1,1,NA,NA
512,512,R_1Fh4g1iqczH5dqU,Heather Shimmer,2,igend,1,None,0,0,NA,NA,1,0,,,0,0,NA,NA
513,513,R_2rVqupiZCitVuHS,R4VST9,2,iasian,NA,"We did not run any formal analysis but considered the number of covid19 confirmed cases, the number of covid19 related deaths, and the election result. ",1,1,2,NA,3,3,,,1,3,NA,NA
514,514,R_2CpOXnTbesiiAjq,ForecastSnorecast,2,iasian,NA,presidential election; winter ,1,1,2,NA,2,3,,,0,3,NA,NA
515,515,R_2CpOXnTbesiiAjq,ForecastSnorecast,2,iafric,NA,Presidential election. ,NA,NA,NA,NA,1,1,,,1,1,NA,NA
516,516,R_3EKiOQhREqjGKbs,datamodelers,2,lifesat,1,we only used the data provided,NA,NA,NA,NA,0,0,,,1,0,NA,NA
517,517,R_3EKiOQhREqjGKbs,datamodelers,2,negaffect,1,none,NA,NA,NA,NA,0,0,,,1,0,NA,NA
518,518,R_3EKiOQhREqjGKbs,datamodelers,2,posaffect,1,none,NA,NA,NA,NA,0,0,,,1,0,NA,NA
519,519,R_3EKiOQhREqjGKbs,datamodelers,2,ideoldem,1,none,NA,NA,NA,NA,0,0,,,1,0,NA,NA
520,520,R_3EKiOQhREqjGKbs,datamodelers,2,ideolrep,1,none,NA,NA,NA,NA,0,0,,,1,0,NA,NA
521,521,R_3EKiOQhREqjGKbs,datamodelers,2,polar,1,none,NA,NA,NA,NA,0,0,,,1,0,NA,NA
522,522,R_3EKiOQhREqjGKbs,datamodelers,2,iasian,1,none,NA,NA,NA,NA,0,0,,,1,0,NA,NA
523,523,R_3EKiOQhREqjGKbs,datamodelers,2,easian,1,none,NA,NA,NA,NA,0,0,,,1,0,NA,NA
524,524,R_3EKiOQhREqjGKbs,datamodelers,2,iafric,1,none,NA,NA,NA,NA,0,0,,,1,0,NA,NA
525,525,R_3EKiOQhREqjGKbs,datamodelers,2,eafric,1,none,NA,NA,NA,NA,0,0,,,1,0,NA,NA
526,526,R_3EKiOQhREqjGKbs,datamodelers,2,igend,1,none,NA,NA,NA,NA,0,0,,,1,0,NA,NA
527,527,R_3EKiOQhREqjGKbs,datamodelers,2,egend,1,forecasts were predicted on the data - no counterfactuals were considered ,NA,NA,NA,NA,0,0,,,1,0,NA,NA
528,528,R_1lxIIRF6NepoJvF,Team Apple,2,lifesat,NA,"I made my decision using general intuition based on 1)current trends in new COVID-19 cases and fatalities and 2) the timeline proposed for distributing the COVID-19 vaccine. I predicted a drop in life satisfaction in November, December, and January, which will mirror the rise in the number of COVID-19 cases and fatalities occurring during this period. Based on the timeline proposed for distributing COVID-19 vaccines, a small number of individuals will receive a vaccine in December, with increasing numbers able to receive a vaccine in January-May, thus I predicted that as more people are vaccinated, we will see a rise in life satisfaction from February onward. I predict that life satisfaction will reach its peak around June, which is the forecast for when the vaccine will be made available to anyone who wants it.",2,1,1,NA,2,3,,,0,3,NA,NA
529,529,R_1lxIIRF6NepoJvF,Team Apple,2,negaffect,NA,I used general intuition in making these predictions. Additionally variables I considered were the current rise in COVID-19 cases and fatalities as well as the predicted timeline for distributing the COVID-19 vaccine.,2,1,1,NA,3,3,,,1,3,NA,NA
530,530,R_1lxIIRF6NepoJvF,Team Apple,2,posaffect,NA,I used general intuition in making these predictions. Additionally variables I considered were the current rise in COVID-19 cases and fatalities as well as the predicted timeline for distributing the COVID-19 vaccine.,2,1,1,NA,3,3,,,1,3,NA,NA
531,531,R_26nZCQL0w6rXYgO,Star Trek,2,lifesat,NA,Not applicable - no model used,NA,NA,NA,NA,0,0,,,1,0,NA,NA
532,532,R_3HFwKuXAJpxzJib,Otto,2,igend,NA,"The mean across the former months and some monthly trends were used in the forecasts, which were mainly based on intuition. ",2,0,NA,NA,2,0,,,0,0,NA,NA
533,533,R_3HFwKuXAJpxzJib,Otto,2,egend,NA,The mean of the given (past) months and monthly trends were used in the (mainly) intuitive forecasts. ,2,0,NA,NA,2,0,,,0,0,NA,NA
534,534,R_xAcedXyD9NwsZ33,Imielin,2,lifesat,NA,"Personal strengths connected with virtues or psychological traits like optimism. Previously I was focused on external factors like deaths, political change, etc. But now I see that the satisfaction did not change so much, so I predict that it might be connected with some personal strength (positive psychological traits, cognitive way of thinking about life).",10,0,NA,NA,1,2,,,0,2,NA,NA
535,535,R_xAcedXyD9NwsZ33,Imielin,2,negaffect,NA,"COVID deaths, political news, anti-racism movements (or other social movements)",10,1,1,NA,3,3,,,1,3,NA,NA
536,536,R_xAcedXyD9NwsZ33,Imielin,2,posaffect,NA,"COVID deaths, political news, anti-racism movements (or other social movements)",10,1,1,NA,3,3,,,1,3,NA,NA
537,537,R_xAcedXyD9NwsZ33,Imielin,2,ideoldem,NA,political news in the USA,10,1,1,NA,1,2,,,0,2,NA,NA
538,538,R_xAcedXyD9NwsZ33,Imielin,2,ideolrep,NA,political news in the USA,10,1,1,NA,1,2,,,0,2,NA,NA
539,539,R_xAcedXyD9NwsZ33,Imielin,2,polar,NA,"news about political issues, political voting, win of Democrats, COVID deaths (and still no using vaccine)",9,1,1,NA,4,4,,,1,4,NA,NA
540,540,R_xAcedXyD9NwsZ33,Imielin,2,iasian,NA,News about COVID cases in China and similar countries.,4,1,1,NA,1,2,,,0,2,NA,NA
541,541,R_xAcedXyD9NwsZ33,Imielin,2,easian,NA,COVID deaths,8,1,1,NA,1,1,,,1,1,NA,NA
542,542,R_xAcedXyD9NwsZ33,Imielin,2,iafric,NA,COVID deaths,5,1,1,NA,1,1,,,1,1,NA,NA
543,543,R_xAcedXyD9NwsZ33,Imielin,2,eafric,NA,COVID deahts,5,1,1,NA,1,1,,,1,1,NA,NA
544,544,R_xAcedXyD9NwsZ33,Imielin,2,igend,NA,"women in politics and their influence/change; COVID deaths, COVID unemployment (women take care of children)",15,1,1,NA,3,3,,,1,3,NA,NA
545,545,R_xAcedXyD9NwsZ33,Imielin,2,egend,NA,"COVID deaths, female politicians that make some difference, and female researchers that make some help in the fight with the pandemic.",7,1,1,NA,3,3,,,1,3,NA,NA
546,546,R_eJbze5DtfATXk7n,Junesix,2,ideoldem,NA,we incorporated various forecasts on the COVID-19 pandemic and their possible effects on political ideology preferences.,1,1,3,Parties political positioning vis-a-vis the issue,1,1,,,1,1,NA,NA
547,547,R_eJbze5DtfATXk7n,Junesix,2,ideolrep,NA,we incorporated various forecasts on the COVID-19 pandemic and their possible effects on political ideology preferences.,1,1,3,Parties political positioning vis-a-vis the issue,1,1,,,1,1,NA,NA
548,548,R_eJbze5DtfATXk7n,Junesix,2,polar,NA,Existing forecasts on the COVID-19 pandemic,1,1,2,NA,1,1,,,1,1,NA,NA
549,549,R_3RvL56LWwpr15Mg,AbCdEfG,2,lifesat,1,NA,NA,NA,NA,NA,0,0,,,1,0,NA,NA
550,550,R_3RvL56LWwpr15Mg,AbCdEfG,2,negaffect,NA,NA,NA,NA,NA,NA,0,0,,,1,0,NA,NA
551,551,R_3RvL56LWwpr15Mg,AbCdEfG,2,posaffect,NA,NA,NA,NA,NA,NA,0,0,,,1,0,NA,NA
552,552,R_3RvL56LWwpr15Mg,AbCdEfG,2,ideoldem,NA,NA,NA,NA,NA,NA,0,0,,,1,0,NA,NA
553,553,R_3RvL56LWwpr15Mg,AbCdEfG,2,ideolrep,NA,NA,NA,NA,NA,NA,0,0,,,1,0,NA,NA
554,554,R_3RvL56LWwpr15Mg,AbCdEfG,2,iasian,NA,NA,NA,NA,NA,NA,0,0,,,1,0,NA,NA
555,555,R_3RvL56LWwpr15Mg,AbCdEfG,2,easian,NA,NA,NA,NA,NA,NA,0,0,,,1,0,NA,NA
556,556,R_3RvL56LWwpr15Mg,AbCdEfG,2,iafric,NA,NA,NA,NA,NA,NA,0,0,,,1,0,NA,NA
557,557,R_3RvL56LWwpr15Mg,AbCdEfG,2,igend,NA,NA,NA,NA,NA,NA,0,0,,,1,0,NA,NA
558,558,R_3p4kaqSYN6je8xf,WeGen,2,lifesat,NA,"The pandemic seems to affect many people in a negativ way. Yet, others seem to be fine, and some even report doing better than before. Also, people's lives are filled with other things than the pandemic (people, work, love, family,...) and these may counteract the pandemic. ",100,1,2,NA,2,2,,,1,2,NA,NA
559,559,R_1r6qK3o2dVgJtdY,Lotus,2,ideoldem,NA,"Political leadership change, new government trying to push forward policies that likely get stalled; i don't expect COVID-19 to have much influence on political ideology given partisan nature of US politics.",9,0,NA,NA,2,2,,,1,2,NA,NA
560,560,R_1r6qK3o2dVgJtdY,Lotus,2,ideolrep,NA,"Political leadership change, new government trying to push forward policies that likely get stalled; i don't expect COVID-19 to have much influence on political ideology given partisan nature of US politics.",9,0,NA,NA,2,2,,,1,2,NA,NA
561,561,R_1r6qK3o2dVgJtdY,Lotus,2,polar,NA,"I suspect that polarization will decrease immediately around the inauguration of Biden/Harris in Jan as some people look to give the new administration a chance. However, I don't expect any other variables will have much influence on polarization in the US. As Finkel et al (2020) in Science suggests, political sectarianism is already evident in the US system and the current trajectory is unlikely to change. This is especially likely given that any COVID recovery will be slow and the economic impacts even slower to change in the coming year. INDIRECTLY, changes in unemployment, COVID-19 related challenges, etc. can create further uncertainty and lead people to become even more tribal. As uncertainty-identity theory and other frameworks within social psychology suggest, such situations can lead people to gravitate toward more extreme ideologies. However, the trajectory is unlikely to change much in the coming year besides the initial change in Jan 2021.",9,1,2,NA,3,2,,,0,3,NA,NA
